customer_id,gender,is_senior,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,subscription_plan,paperless_billing,payment_method,monthly_revenue,lifetime_value,is_churned,customer_segment,tenure_bucket,is_active_customer
7503-QQRVF,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.15,1178.25,1,Medium Value,Established,0
4860-YZGZM,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,57.2,185.4,0,Medium Value,Early,1
6599-GZWCM,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,57.2,966.25,0,Medium Value,Established,1
2691-NZETQ,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,57.45,758.6,1,Medium Value,Early,0
4404-HIBDJ,Female,0,No,No,25,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,57.5,1863.8,1,Medium Value,Loyal,0
5533-NHFRF,Male,1,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.55,265.8,0,Medium Value,Early,1
7037-MTYVW,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),57.55,3297,0,Medium Value,Loyal,1
4760-THGOT,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,57.6,4107.3,0,Medium Value,Loyal,1
7295-JOMMD,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.65,396.3,1,Medium Value,New,0
4016-BJKTZ,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,57.75,2809.05,0,Medium Value,Loyal,1
6584-VQMYT,Male,0,No,Yes,27,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,57.8,1567.55,0,Medium Value,Loyal,1
9838-BFCQT,Male,0,Yes,Yes,72,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,57.95,1851.45,0,Medium Value,Loyal,1
2790-XUYMV,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),57.95,6028.95,0,Medium Value,Loyal,1
0581-MDMPW,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58,2072.75,0,Medium Value,Established,1
5013-SBUIH,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,58.2,5551.15,1,Medium Value,Loyal,0
1023-BQXZE,Male,0,No,No,57,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),58.2,4317.35,0,Medium Value,Loyal,1
9163-GHAYE,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.2,736.8,0,Medium Value,Established,1
3904-UKFRE,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.25,336.15,0,Medium Value,New,1
5353-WILCI,Female,0,No,No,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.25,1522.65,0,Medium Value,Loyal,1
0709-TVGUR,Female,1,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.35,622.9,1,Medium Value,Early,0
0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.35,4959.6,0,Medium Value,Loyal,1
6023-YEBUP,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.35,329.95,1,Medium Value,New,0
7209-JCUDS,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.35,1048.85,1,Medium Value,Early,0
7009-PCARS,Male,0,No,Yes,55,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),58.4,1001.5,0,Medium Value,Loyal,1
0519-DRGTI,Female,0,Yes,Yes,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,58.4,442.6,0,Medium Value,Established,1
1017-FBQMM,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),58.45,6703.5,0,Medium Value,Loyal,1
3001-CBHLQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.5,3351.55,1,Medium Value,Loyal,0
1985-MBRYP,Female,0,No,No,43,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),58.5,779.25,0,Medium Value,Loyal,1
6158-DWPZT,Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),58.55,259.8,1,Medium Value,Early,0
9372-TXXPS,Female,0,Yes,No,60,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),58.55,3483.45,0,Medium Value,Loyal,1
3259-QMXUN,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,58.6,4890.5,0,Medium Value,Loyal,1
1015-JPFYW,Male,0,No,Yes,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,58.6,136.75,0,Medium Value,Early,1
6645-MXQJT,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.6,184.15,0,Medium Value,New,1
4360-QRAVE,Male,1,No,No,37,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.6,1315,0,Medium Value,Loyal,1
8433-WPJTV,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),58.6,6767.1,0,Medium Value,Loyal,1
5804-JMYIO,Female,0,Yes,Yes,39,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,58.65,757.95,0,Medium Value,Loyal,1
3763-GCZHZ,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,58.7,6890,1,Medium Value,Loyal,0
6484-LATFU,Male,0,No,No,68,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,58.75,1657.4,0,Medium Value,Loyal,1
7599-NTMDP,Female,0,Yes,Yes,62,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),58.75,3008.55,0,Medium Value,Loyal,1
0772-GYEQQ,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.75,262.05,1,Medium Value,New,0
0536-ACXIP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,58.75,8165.1,0,Medium Value,Loyal,1
0936-NQLJU,Female,0,Yes,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),58.85,875.55,0,Medium Value,Loyal,1
4831-EOBFE,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),58.85,2649.15,1,Medium Value,Loyal,0
1575-KRZZE,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.9,220.65,0,Medium Value,New,1
3251-YMVWZ,Male,0,No,No,53,Yes,Yes,No,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),58.9,1301.9,0,Medium Value,Loyal,1
4102-OQUPX,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.95,74.4,1,Medium Value,New,0
9170-GYZJC,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),58.95,3326.2,1,Medium Value,Loyal,0
4884-LEVMQ,Male,0,Yes,No,39,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),58.95,790,0,Medium Value,Loyal,1
8857-CUPFQ,Male,0,Yes,No,63,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,59,1237.65,0,Medium Value,Loyal,1
7610-TVOPG,Male,0,No,No,15,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59,378.6,0,Medium Value,Established,1
3638-DIMPH,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,59,592.65,0,Medium Value,Established,1
1845-ZLLIG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59,50.15,0,Medium Value,New,1
8559-WNQZS,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,59.05,20.45,0,Medium Value,New,1
3999-QGRJH,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.05,560.85,1,Medium Value,Early,0
1699-UOTXU,Male,0,No,No,60,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,59.1,3638.25,0,Medium Value,Loyal,1
2454-RPBRZ,Female,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.1,1060.2,1,Medium Value,Early,0
0635-WKOLD,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),59.1,2921.75,0,Medium Value,Loyal,1
5993-JSUWV,Female,0,No,No,66,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.1,4017.45,0,Medium Value,Loyal,1
4518-FZBSX,Male,0,Yes,Yes,42,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,59.15,854.9,0,Medium Value,Loyal,1
5387-ASZNZ,Female,1,No,No,66,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),59.2,4174.35,0,Medium Value,Loyal,1
6988-CJEYV,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,59.2,4920.55,0,Medium Value,Loyal,1
2002-MZHWP,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.2,20.5,1,Medium Value,New,0
3097-FQTVJ,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,59.25,810.3,0,Medium Value,Loyal,1
5465-BUBFA,Female,0,Yes,Yes,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),59.3,772.4,0,Medium Value,Loyal,1
7299-GNVPL,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.3,1936.85,0,Medium Value,Established,1
9743-DQKQW,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.3,79.8,0,Medium Value,New,1
1215-VFYVK,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.4,202.25,0,Medium Value,New,1
9371-BITHB,Female,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,59.4,1070.5,0,Medium Value,Loyal,1
2265-CYWIV,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.45,347.65,1,Medium Value,New,0
9093-FPDLG,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.45,999.9,0,Medium Value,Early,1
0541-FITGH,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.45,113.1,0,Medium Value,New,1
6985-HAYWX,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.45,2015.8,0,Medium Value,Loyal,1
7508-KBIMB,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),59.45,1454.25,0,Medium Value,Established,1
6838-HVLXG,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.45,246.7,0,Medium Value,Early,1
2277-DJJDL,Male,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.45,6017.9,0,Medium Value,Loyal,1
1897-OKVMW,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,59.45,5817.45,0,Medium Value,Loyal,1
5485-ITNPC,Male,0,Yes,No,66,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.45,5595.3,0,Medium Value,Loyal,1
0233-FTHAV,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),59.5,4765,0,Medium Value,Loyal,1
4644-PIZRT,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),59.5,1201.65,0,Medium Value,Established,1
8922-NPKBJ,Male,0,Yes,Yes,42,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,59.5,867.3,0,Medium Value,Loyal,1
2740-TVLFN,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.5,50.15,0,Medium Value,New,1
7771-CFQRQ,Female,0,Yes,Yes,47,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),59.5,3007.25,0,Medium Value,Loyal,1
9512-PHSMG,Female,0,Yes,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.55,252.75,0,Medium Value,Early,1
6963-EZQEE,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),59.55,6306.5,0,Medium Value,Loyal,1
2452-KDRRH,Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.55,6841.05,0,Medium Value,Loyal,1
2004-OCQXK,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.55,81.95,1,Medium Value,New,0
5027-QPKTE,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.55,451.1,1,Medium Value,Early,0
4146-SVFUD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.6,44.6,0,Medium Value,New,1
1564-HJUVY,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.6,226.2,0,Medium Value,New,1
3617-XLSGQ,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),59.6,7082.5,0,Medium Value,Loyal,1
7517-LDMPS,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.6,1017.35,0,Medium Value,Early,1
7244-KXYZN,Female,0,No,No,24,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),59.6,527.35,0,Medium Value,Established,1
5226-NOZFC,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.65,2146.5,0,Medium Value,Loyal,1
2672-HUYVI,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.65,455.3,1,Medium Value,New,0
1400-WIVLL,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,59.65,5969.85,0,Medium Value,Loyal,1
7508-MYBOG,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.65,1235.55,1,Medium Value,Established,0
8148-NLEGT,Female,0,Yes,Yes,42,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,59.7,1014.25,0,Medium Value,Loyal,1
0148-DCDOS,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.7,2362.1,1,Medium Value,Loyal,0
8347-GDTMP,Female,0,Yes,No,64,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),59.7,1225.65,0,Medium Value,Loyal,1
9992-RRAMN,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.75,1873.7,1,Medium Value,Established,0
6746-WAUWT,Male,0,No,No,19,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),59.75,386.5,0,Medium Value,Established,1
0310-MVLET,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.75,6010.05,1,Medium Value,Loyal,0
0428-IKYCP,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.75,1850.65,0,Medium Value,Established,1
4550-VBOFE,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.75,7101.5,1,Medium Value,Loyal,0
2187-PKZAY,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.75,1043.4,0,Medium Value,Early,1
4003-OCTMP,Female,0,Yes,No,31,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,59.75,1910.75,0,Medium Value,Loyal,1
6652-YFFJO,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.8,716.1,0,Medium Value,Early,1
7225-IILWY,Male,0,Yes,Yes,68,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,59.8,1686.15,0,Medium Value,Loyal,1
5248-RPYWW,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),59.8,6716.45,0,Medium Value,Loyal,1
7923-IYJWY,Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),59.8,7839.85,0,Medium Value,Loyal,1
3170-GWYKC,Female,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.8,6236.75,0,Medium Value,Loyal,1
5696-QURRL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.8,45.05,1,Medium Value,New,0
7409-KIUTL,Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.8,71,1,Medium Value,New,0
9830-ECLEN,Male,0,Yes,Yes,58,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,59.8,2919.85,0,Medium Value,Loyal,1
1732-VHUBQ,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.8,3309.25,1,Medium Value,Loyal,0
0495-RVCBF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.85,79.7,1,Medium Value,New,0
2668-TZSPS,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.85,20.45,0,Medium Value,New,1
7854-EDSSA,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,59.85,1254.7,1,Medium Value,Established,0
8869-TORSS,Female,0,No,No,48,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),59.85,2896.4,1,Medium Value,Loyal,0
7446-SFAOA,Female,0,Yes,No,37,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),59.85,717.5,0,Medium Value,Loyal,1
9522-ZSINC,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,59.85,253.8,0,Medium Value,Established,1
8234-GSZYK,Male,0,No,No,43,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),59.9,1110.05,0,Medium Value,Loyal,1
6505-OZNPG,Female,0,No,No,6,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,59.9,348.8,0,Medium Value,New,1
6164-HAQTX,Male,0,No,No,71,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),59.9,3888.65,0,Medium Value,Loyal,1
0679-IDSTG,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.9,69.25,1,Medium Value,New,0
7765-LWVVH,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,59.9,6843.15,0,Medium Value,Loyal,1
1658-TJVOA,Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.9,450.9,0,Medium Value,New,1
0953-LGOVU,Male,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.9,432.25,0,Medium Value,Early,1
2115-BFTIW,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.95,1767.35,1,Medium Value,Loyal,0
4692-NNQRU,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,59.95,1742.45,0,Medium Value,Established,1
7742-MYPGI,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.95,297.35,0,Medium Value,New,1
0611-DFXKO,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60,1820.45,1,Medium Value,Established,0
7780-OTDSO,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60,1742.95,1,Medium Value,Established,0
9619-GSATL,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,60,2444.25,0,Medium Value,Loyal,1
5622-UEJFI,Female,0,Yes,Yes,35,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),60,949.8,0,Medium Value,Loyal,1
9747-DDZOS,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60,73.5,1,Medium Value,New,0
0674-DGMAQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60,2970.8,0,Medium Value,Loyal,1
6203-HBZPA,Male,0,No,No,52,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),60,3334.95,0,Medium Value,Loyal,1
0484-FFVBJ,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),60,2010.95,0,Medium Value,Loyal,1
0301-FIDRB,Female,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),60,4684.3,0,Medium Value,Loyal,1
4139-JPIAM,Male,0,No,No,51,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60,2181.55,0,Medium Value,Loyal,1
2181-TIDSV,Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),60,1303.25,0,Medium Value,Loyal,1
2761-XECQW,Male,1,Yes,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.05,371.4,0,Medium Value,Early,1
1936-CZAKF,Male,0,Yes,No,49,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),60.05,2409.9,0,Medium Value,Loyal,1
9453-PATOS,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,60.05,6155.4,0,Medium Value,Loyal,1
0564-JJHGS,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.05,829.1,1,Medium Value,Early,0
3348-CFRNX,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.05,2602.9,1,Medium Value,Loyal,0
4402-FTBXC,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,60.05,4667,0,Medium Value,Loyal,1
1428-GTBJJ,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.1,824.75,1,Medium Value,Early,0
2931-XIQBR,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,60.15,5153.5,0,Medium Value,Loyal,1
0106-UGRDO,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,60.15,8182.85,0,Medium Value,Loyal,1
5542-TBBWB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.15,69.9,0,Medium Value,New,1
1930-QPBVZ,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),60.15,6683.4,0,Medium Value,Loyal,1
2606-PKWJB,Male,0,No,Yes,40,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,60.2,1564.05,0,Medium Value,Loyal,1
5322-ZSMZY,Male,0,Yes,Yes,31,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,60.2,755.6,0,Medium Value,Loyal,1
8059-UDZFY,Female,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.2,3465.05,0,Medium Value,Loyal,1
7740-BTPUX,Male,1,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,60.25,6292.7,0,Medium Value,Loyal,1
5220-AGAAX,Male,0,Yes,Yes,68,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),60.25,1664.3,0,Medium Value,Loyal,1
0208-BPQEJ,Female,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.25,198.1,0,Medium Value,Early,1
9435-JMLSX,Male,0,Yes,No,71,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),60.25,6045.9,0,Medium Value,Loyal,1
3352-ALMCK,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.25,4108.15,0,Medium Value,Loyal,1
